Temp            325.9838 
Temp            318.6051 
Temp            318.5563 
Temp            321.7931 
Temp            313.5705 
Temp            320.3848 
Temp            315.7704 
Temp            317.5401 
Temp            317.0171 
Temp            319.0704 
Temp            324.4739 
Temp            319.8714 
Temp            326.7524 
Temp            319.3111 
Temp            318.3586 
Temp            318.7141 
Temp            316.3681 
Temp            315.8370 
Temp            315.7363 
Temp            315.2312 
Temp            316.4976 
Temp            320.2365 
Temp            323.0499 
Temp            322.5768 
Temp            324.6197 
Temp            320.5203 
Temp            323.1886 
Temp            318.1580 
Temp            322.3744 
Temp            319.3225 
Temp            316.7273 
Temp            317.2093 
Temp            316.6819 
Temp            319.0331 
Temp            317.9072 
Temp            323.0146 
Temp            319.0681 
Temp            325.9603 
Temp            323.2808 
Temp            321.5747 
Temp            322.9100 
Temp            321.1751 
Temp            316.2397 
Temp            318.9835 
Temp            319.2320 
Temp            315.1921 
Temp            316.7237 
Temp            314.4935 
Temp            322.3089 
Temp            322.8137 
Temp            317.1678 
Temp            328.3478 
Temp            320.1891 
Temp            317.1125 
Temp            319.9879 
Temp            319.5166 
Temp            314.1032 
Temp            311.2136 
Temp            320.4711 
Temp            316.3370 
Temp            317.0054 
Temp            323.6202 
Temp            321.8573 
Temp            321.0907 
Temp            326.8592 
Temp            318.7852 
Temp            323.8309 
Temp            314.2553 
Temp            325.8505 
Temp            311.6072 
Temp            322.9297 
Temp            310.6651 
Temp            321.5380 
Temp            322.5981 
Temp            326.5630 
Temp            322.2324 
Temp            322.2717 
Temp            321.9028 
Temp            320.5645 
Temp            320.8447 
Temp            320.2512 
Temp            318.0039 
Temp            318.5147 
Temp            319.3743 
Temp            322.4421 
Temp            317.3116 
Temp            321.7665 
Temp            324.0870 
Temp            318.1893 
Temp            326.5145 
Temp            321.6991 
Temp            323.2731 
Temp            318.5578 
Temp            316.5209 
Temp            322.2842 
Temp            312.4928 
Temp            324.6136 
Temp            320.1560 
Temp            319.8338 
Temp            324.4740 
Temp            318.1039 
Temp            327.2165 
Temp            321.9108 
Temp            321.4562 
Temp            318.5200 
Temp            321.6422 
Temp            313.1256 
Temp            317.9430 
Temp            318.9599 
Temp            317.6511 
Temp            316.2940 
Temp            319.7000 
Temp            325.7760 
Temp            317.4154 
Temp            320.8480 
Temp            321.9412 
Temp            318.0809 
Temp            321.9372 
Temp            320.1029 
Temp            316.0055 
Temp            318.7658 
Temp            318.2941 
Temp            317.6162 
Temp            320.5862 
Temp            316.8260 
Temp            322.6310 
Temp            324.2216 
Temp            320.7925 
Temp            324.7690 
Temp            319.4803 
Temp            318.4175 
Temp            314.8845 
Temp            319.3785 
Temp            325.5683 
Temp            312.9471 
Temp            317.6370 
Temp            312.5504 
Temp            319.6706 
Temp            324.1258 
Temp            322.0420 
Temp            328.9750 
Temp            324.0464 
Temp            319.8162 
Temp            324.1696 
Temp            318.8165 
Temp            319.9141 
Temp            316.1121 
Temp            315.0057 
Temp            316.6535 
Temp            330.7265 
Temp            318.3345 
Temp            325.0744 
Temp            325.4842 
Temp            326.3377 
Temp            320.4911 
Temp            322.1856 
Temp            312.3049 
Temp            316.7418 
Temp            317.8655 
Temp            315.5754 
Temp            320.2369 
Temp            321.2240 
Temp            322.5777 
Temp            325.8358 
Temp            324.5715 
Temp            322.4069 
Temp            321.6494 
Temp            317.8255 
Temp            319.4557 
Temp            315.2409 
Temp            311.7893 
Temp            314.0640 
Temp            314.7541 
Temp            316.4887 
Temp            323.4784 
Temp            326.1777 
Temp            324.4108 
Temp            317.5041 
Temp            325.9057 
Temp            319.3553 
Temp            319.7955 
Temp            317.2051 
Temp            311.2148 
Temp            318.4105 
Temp            318.9052 
Temp            320.6200 
Temp            318.9566 
Temp            326.8736 
Temp            327.7709 
Temp            324.5694 
Temp            328.3918 
Temp            320.6197 
Temp            323.0882 
Temp            315.9120 
Temp            320.3292 
Temp            309.0563 
Temp            313.2328 
Temp            320.9474 
Temp            320.9626 
Temp            320.9211 
Temp            324.8887 
Temp            317.5781 
Temp            327.0380 
Temp            319.2613 
Temp            321.0550 
Temp            315.0200 
Temp            320.8295 
Temp            317.9408 
Temp            318.6687 
Temp            314.9125 
Temp            312.6889 
Temp            323.4546 
Temp            319.7790 
Temp            334.3040 
Temp            330.0657 
Temp            325.0669 
Temp            320.7984 
Temp            322.6287 
Temp            318.7845 
Temp            310.8295 
Temp            315.9809 
Temp            314.6443 
Temp            316.3029 
Temp            319.5604 
Temp            321.0301 
Temp            326.4414 
Temp            328.8918 
Temp            323.3085 
Temp            324.2921 
Temp            318.0514 
Temp            318.3443 
Temp            319.3570 
Temp            317.2436 
Temp            314.7979 
Temp            318.7338 
Temp            319.7407 
Temp            318.0331 
Temp            326.1655 
Temp            318.0558 
Temp            325.4981 
Temp            319.7865 
Temp            323.7866 
Temp            321.0430 
Temp            322.7858 
Temp            317.2754 
Temp            317.1739 
Temp            316.0740 
Temp            312.0214 
Temp            321.1347 
Temp            323.4383 
Temp            325.6072 
Temp            320.8960 
Temp            325.2901 
Temp            326.5267 
Temp            321.2564 
Temp            320.0804 
Temp            314.4688 
Temp            320.0999 
Temp            314.6287 
Temp            315.2811 
Temp            318.9346 
Temp            323.6285 
Temp            326.7324 
Temp            321.5861 
Temp            321.5718 
Temp            323.6904 
Temp            319.4227 
Temp            324.5123 
Temp            319.7747 
Temp            320.7643 
Temp            315.4455 
Temp            326.5370 
Temp            312.3354 
Temp            320.6833 
Temp            317.8887 
Temp            320.7270 
Temp            323.7000 
Temp            327.1090 
Temp            318.7792 
Temp            326.2136 
Temp            314.0614 
Temp            315.6666 
Temp            311.7466 
Temp            314.0950 
Temp            313.5227 
Temp            325.0670 
Temp            317.3575 
Temp            323.9883 
Temp            319.1911 
Temp            324.8201 
Temp            327.3311 
Temp            318.3165 
Temp            316.7862 
Temp            322.4675 
Temp            318.6530 
Temp            314.2909 
Temp            316.0377 
Temp            319.9387 
Temp            316.6793 
Temp            318.6296 
Temp            322.9901 
Temp            322.6965 
Temp            325.1948 
Temp            323.3033 
Temp            322.1742 
Temp            321.6248 
Temp            323.5990 
Temp            314.7224 
Temp            318.0086 
Temp            319.6569 
Temp            314.7495 
Temp            322.4522 
Temp            322.6811 
Temp            319.6450 
Temp            321.8598 
Temp            322.0289 
Temp            325.1882 
Temp            318.9510 
Temp            323.4840 
Temp            320.5955 
Temp            316.3988 
Temp            314.4279 
Temp            321.0683 
Temp            320.7488 
Temp            319.2746 
Temp            320.2620 
Temp            322.5345 
Temp            318.0091 
Temp            316.2191 
Temp            316.8055 
Temp            320.9213 
Temp            317.0205 
Temp            321.6305 
Temp            323.1012 
Temp            324.2504 
Temp            324.5160 
Temp            319.3229 
Temp            325.4651 
Temp            322.4199 
Temp            316.7422 
Temp            320.7758 
Temp            316.3063 
Temp            315.5010 
Temp            315.6544 
Temp            316.4237 
Temp            322.6071 
Temp            322.0853 
Temp            321.9825 
Temp            320.4540 
Temp            330.4423 
Temp            322.2273 
Temp            318.4025 
Temp            315.8351 
Temp            321.9008 
Temp            314.2792 
Temp            314.6554 
Temp            313.4605 
Temp            320.6781 
Temp            325.1696 
Temp            327.3845 
Temp            326.5911 
Temp            321.9714 
Temp            328.6536 
Temp            316.9330 
Temp            320.6805 
Temp            318.8053 
Temp            316.9136 
Temp            320.5629 
Temp            315.7854 
Temp            315.6852 
Temp            320.4143 
Temp            322.8853 
Temp            326.3455 
Temp            317.5245 
Temp            320.5056 
Temp            324.2774 
Temp            318.7656 
Temp            318.8150 
Temp            314.8285 
Temp            315.5525 
Temp            321.7417 
Temp            313.4841 
Temp            322.4181 
Temp            314.8400 
Temp            313.6734 
Temp            322.2302 
Temp            326.4748 
Temp            327.4412 
Temp            315.9201 
Temp            321.4996 
Temp            316.3050 
Temp            320.0848 
Temp            320.8791 
Temp            315.2593 
Temp            311.5956 
Temp            319.1992 
Temp            323.1030 
Temp            321.3844 
Temp            318.8539 
Temp            323.2215 
Temp            324.1948 
Temp            323.8747 
Temp            320.5696 
Temp            322.2703 
Temp            312.5694 
Temp            322.5982 
Temp            321.7419 
Temp            322.6709 
Temp            316.4514 
Temp            324.5426 
Temp            325.1627 
Temp            325.9026 
Temp            320.5936 
Temp            317.7897 
Temp            315.0029 
Temp            320.9593 
Temp            314.7290 
Temp            318.5616 
Temp            321.7703 
Temp            322.6051 
Temp            322.6635 
Temp            326.9312 
Temp            318.1835 
Temp            317.5634 
Temp            320.0202 
Temp            315.9236 
Temp            321.2357 
Temp            321.2608 
Temp            314.8014 
Temp            318.0130 
Temp            318.5199 
Temp            320.8746 
Temp            324.3569 
Temp            321.0123 
Temp            318.1002 
Temp            316.9051 
Temp            324.1031 
Temp            322.5867 
Press          2942.5385 
Press          6004.1069 
Press          6334.6904 
Press          3405.7513 
Press          4036.0765 
Press          4399.8102 
Press          4925.2556 
Press          5446.3991 
Press          4998.0482 
Press          4634.0610 
Press          3042.2635 
Press          2594.7882 
Press          6824.3630 
Press          4148.2248 
Press          1886.5268 
Press          5430.4865 
Press          4391.6152 
Press          3033.3333 
Press          3861.6442 
Press          4678.9996 
Press          4560.4992 
Press          6957.9128 
Press          3992.6081 
Press          4814.0562 
Press          3434.6310 
Press          4319.4069 
Press          3360.8427 
Press          4025.8453 
Press          4561.6131 
Press          6693.6853 
Press          4506.0250 
Press          3980.3022 
Press          5036.0434 
Press          2959.6027 
Press          3197.5177 
Press          5196.7538 
Press          4695.9245 
Press          4213.6857 
Press          5835.7864 
Press          3376.1234 
Press          3869.4855 
Press          6067.2689 
Press          4249.4665 
Press          5178.2183 
Press          3301.8820 
Press          5092.9229 
Press          3726.9976 
Press          4877.9315 
Press          3127.2027 
Press          3775.4726 
Press          5810.1225 
Press          3845.6597 
Press          4635.8117 
Press          2905.9459 
Press          3754.1911 
Press          4157.7252 
Press          4314.7292 
Press          6011.3438 
Press          4950.8490 
Press          3362.2344 
Press          4068.0187 
Press          4944.6288 
Press          4926.3701 
Press          4301.6038 
Press          5072.3715 
Press          3266.4633 
Press          3941.6547 
Press          7292.4644 
Press          3460.9787 
Press          4116.7979 
Press          6120.3822 
Press          3364.2218 
Press          4748.4068 
Press          3571.9049 
Press          4247.6902 
Press          3378.7225 
Press          5247.1445 
Press          5952.7708 
Press          3271.6849 
Press          2961.4415 
Press          2905.0678 
Press          4880.9028 
Press          5272.9288 
Press          4294.0468 
Press          4942.6887 
Press          3594.9597 
Press          4630.9237 
Press          5726.9689 
Press          3144.8072 
Press          3785.9692 
Press          4465.6604 
Press          6530.2978 
Press          3833.6610 
Press          4029.9533 
Press          3779.7734 
Press          2785.8786 
Press          4453.8452 
Press          4013.4709 
Press          5550.1481 
Press          4177.6158 
Press          3077.8390 
Press          5399.8632 
Press          4170.4639 
Press          4602.4141 
Press          5624.0163 
Press          4317.5893 
Press          3565.9029 
Press          3788.4777 
Press          3684.8559 
Press          4697.1278 
Press          3978.6051 
Press          4258.1098 
Press          4461.8134 
Press          4805.1922 
Press          3080.4050 
Press          4142.2737 
Press          4005.4545 
Press          5480.9877 
Press          4136.8371 
Press          5586.6509 
Press          3903.7443 
Press          4560.0503 
Press          3953.3638 
Press          4249.5725 
Press          4319.6524 
Press          3994.2119 
Press          4713.2124 
Press          2827.5326 
Press          3528.2489 
Press          5040.0475 
Press          3265.0082 
Press          5702.7094 
Press          1654.6496 
Press          4134.5617 
Press          4010.7109 
Press          4602.7426 
Press          3206.9711 
Press          2086.8468 
Press          6292.8820 
Press          4422.3850 
Press          4262.1834 
Press          4318.7473 
Press          4750.8622 
Press          2315.4099 
Press          5101.7149 
Press          3367.6782 
Press          2821.7617 
Press          7146.8421 
Press          2776.1238 
Press          4910.5221 
Press          4856.3864 
Press          2894.5035 
Press          4755.8514 
Press          3089.7149 
Press          3827.9446 
Press          5529.5547 
Press          3332.3355 
Press          4599.8872 
Press          4883.7319 
Press          5691.2420 
Press          5240.8911 
Press          3150.2596 
Press          4376.3996 
Press          3252.6212 
Press          4775.5503 
Press          3264.4863 
Press          4407.4041 
Press          5722.0726 
Press          5359.8516 
Press          3120.9284 
Press          3426.0508 
Press          5215.1201 
Press          4838.3636 
Press          5382.9141 
Press          4862.1046 
Press          3776.0568 
Press          3268.2329 
Press          2635.2795 
Press          3036.1595 
Press          5789.5444 
Press          5677.8643 
Press          5849.2661 
Press          3014.9972 
Press          3465.2905 
Press          4092.2225 
Press          2753.0709 
Press          3841.8836 
Press          4638.0150 
Press          3147.9322 
Press          5861.0049 
Press          3827.9742 
Press          3386.1103 
Press          3555.1261 
Press          5153.2672 
Press          3359.7800 
Press          4927.9463 
Press          3633.9389 
Press          5470.9916 
Press          3890.6256 
Press          3087.0715 
Press          5978.9134 
Press          2166.2022 
Press          5419.1458 
Press          4421.5620 
Press          3091.3732 
Press          3715.5806 
Press          5655.8366 
Press          4867.6522 
Press          3859.8224 
Press          4344.2971 
Press          2999.2004 
Press          3385.8003 
Press          3042.1938 
Press          4898.5774 
Press          4325.3704 
Press          7170.7503 
Press          1171.2560 
Press          2820.2395 
Press          4020.2096 
Press          3928.3337 
Press          6440.5836 
Press          4237.8155 
Press          4423.2997 
Press          5201.0665 
Press          3965.6669 
Press          2319.8203 
Press          5032.7467 
Press          3918.2582 
Press          4906.8292 
Press          4895.1035 
Press          5129.3092 
Press          3107.1342 
Press          4062.7260 
Press          3856.5210 
Press          4492.0177 
Press          5033.4289 
Press          3618.4364 
Press          5915.6280 
Press          2754.7340 
Press          4445.1925 
Press          2757.2130 
Press          4822.3603 
Press          2826.4156 
Press          4159.9132 
Press          3135.3857 
Press          4528.5305 
Press          4862.1497 
Press          4625.7024 
Press          5806.0412 
Press          2848.6570 
Press          3281.2367 
Press          3787.6219 
Press          4368.9483 
Press          5238.8164 
Press          4063.5752 
Press          5735.7947 
Press          4588.3201 
Press          2778.5104 
Press          4922.7905 
Press          4128.1079 
Press          3597.6856 
Press          4532.1965 
Press          3458.5315 
Press          2502.2529 
Press          4444.7583 
Press          4319.5605 
Press          3333.6272 
Press          4760.9373 
Press          4521.0567 
Press          3137.2766 
Press          4157.5480 
Press          4468.8142 
Press          4061.2274 
Press          6116.3926 
Press          3074.4716 
Press          3458.3833 
Press          3921.5492 
Press          4245.4966 
Press          5622.7194 
Press          3487.8310 
Press          3233.9676 
Press          4729.3171 
Press          4630.9688 
Press          5948.0627 
Press          3187.5442 
Press          5373.7712 
Press          2696.4935 
Press          3692.0928 
Press          3867.5660 
Press          3626.0898 
Press          4956.3753 
Press          4643.7350 
Press          1908.9817 
Press          5683.4857 
Press          3417.2359 
Press          3487.5217 
Press          7272.2654 
Press          1652.5591 
Press          2545.0760 
Press          3761.5207 
Press          5866.1187 
Press          2638.3432 
Press          4523.7143 
Press          6045.0824 
Press          2522.0861 
Press          3731.2960 
Press          5850.6086 
Press          3509.7250 
Press          2865.2934 
Press          5762.4723 
Press          4799.5136 
Press          6461.1639 
Press          6257.0983 
Press          4019.9860 
Press          3994.9210 
Press          1649.7682 
Press          4257.5853 
Press          5166.2280 
Press          3733.1809 
Press          5697.0306 
Press          4318.9350 
Press          2117.5325 
Press          4216.8667 
Press          4984.5404 
Press          4423.8921 
Press          4563.5985 
Press          5014.3889 
Press          5977.6833 
Press          2554.4517 
Press          3322.4903 
Press          2900.1160 
Press          6175.5042 
Press          3489.6125 
Press          5805.2630 
Press          6065.0418 
Press          3012.4484 
Press          4433.5211 
Press          2826.3674 
Press          4380.7972 
Press          5807.1309 
Press          5035.7579 
Press          3862.0459 
Press          3969.2272 
Press          4001.4178 
Press          3013.4912 
Press          5062.5538 
Press          4311.8366 
Press          4056.9689 
Press          3374.4676 
Press          4482.3220 
Press          5114.8164 
Press          3738.2687 
Press          5331.6299 
Press          3912.3532 
Press          3913.4391 
Press          4046.6931 
Press          3233.0863 
Press          5154.8415 
Press          4906.5332 
Press          3514.7874 
Press          4793.2607 
Press          4219.0087 
Press          4721.0021 
Press          3550.9430 
Press          4638.3629 
Press          5212.9324 
Press          5890.5422 
Press          4052.0345 
Press          3891.0562 
Press          3080.2956 
Press          4732.3087 
Press          3267.2311 
Press          5428.2738 
Press          5114.8424 
Press          3885.0267 
Press          1921.9115 
Press          4581.0561 
Press          4385.6291 
Press          4162.3271 
Press          4478.2068 
Press          4424.3434 
Press          2052.7548 
Press          3525.7735 
Press          4755.1069 
Press          5743.2559 
Press          5803.2160 
Press          2530.0069 
Press          2733.2879 
Press          4442.0609 
Press          4098.7576 
Press          4096.0515 
Press          5272.2326 
Press          5624.2445 
Press          3008.0164 
Press          2676.3596 
Press          3870.4101 
Press          5601.3458 
Press          3833.7532 
Press          5954.4965 
Press          3903.9399 
Press          4577.0074 
Press          2527.5992 
Press          5197.6911 
Press          4131.6973 
Press          4165.2124 
Press          3114.7981 
Press          4101.6636 
Press          5449.0387 
Press          4299.4696 
Press          3889.3458 
Press          5452.1284 
Press          3567.5092 
Press          4720.7795 
Press          2969.0374 
Press          3855.0088 
Press          3784.6453 
Press          6079.9839 
Press          3600.7856 
Press          3478.5906 
Press          3351.7606 
Press          6432.8334 
Press          4919.9176 
Press          3608.0143 
Press          4017.9609 
Press          3482.0746 
Press          3282.2551 
Press          4663.3138 
Press          5404.5669 
Press          4103.6236 
Press          4461.0616 
Press          3809.7235 
Press          2524.5295 
Press          5940.6796 
Press          5292.9808 
Press          5557.9714 
Press          3842.9779 
Press          4218.7681 
Press          5664.3121 
Press          4585.2183 
Press          2558.1011 
Press          4439.9725 
Press          5188.5553 
Press          2996.2798 
Press          3826.1628 
Press          4271.0232 
Press          3486.8921 
Press          4469.9540 
Press          5415.3220 
Press          2571.4899 
Press          4559.4910 
Press          4701.2236 
Press          3150.1959 
Press          4891.7766 
Press          2676.6251 
Press          4419.8440 
Press          4335.8666 
Press          2497.0214 
Press          6401.3873 
Press          4820.7946 
Press          2916.8296 
Press          4205.5553 
Press          4831.9273 
Press          3971.2357 
Press          3780.9460 
Press          4638.0234 
Press          3996.2901 
Press          2989.6500 
Press          5360.8986 
Press          4088.1120 
Press          5773.4963 
Press          4998.3407 
Press          4406.6124 
Press          4454.4238 
Press          3592.3580 
Press          4618.9227 
Press          3053.2014 
Press          6034.6060 
Press          4820.4374 
Press          4299.5094 
Press          2696.5915 
Press          3557.8420 
Press          6205.7111 
Press          4103.0827 
Press          3799.4232 
Press          4413.7900 
Press          4112.3554 
Press          3802.8065 
Press          5041.9520 
Press          3797.6737 
Press          2615.8140 
Press          5949.2810 
Press          5334.0781 
Press          4694.2195 
Press          5793.0107 
Press          3035.0357 
Press          2765.3248 
Press          5334.3544 
Press          3226.9775 
Press          5447.1508 
Press          4980.6478 
Press          5783.5460 
Press          3857.4011 
Press          4237.1211 
Press          3722.0730 
Press          5601.8534 
Press          6203.1926 
Press          4148.3033 
Press          3742.7649 
Press          3218.7169 
Press          3303.0163 
Press          4447.0099 
Press          4829.7786 
Press          4692.8207 
Press          3521.1095 
Press          3391.5412 
Press          5924.0677 
Press          3296.9222 
Press          4576.9241 
Press          4857.6574 
Press          3458.7490 
Press          2004.0047 
Press          3693.6821 
Press          4758.1618 
Press          6211.3544 
Press          2304.2082 
Press          4742.9313 
Press          5879.2908 
Press          3693.1908 
Press          4776.6524 
Press          4017.8814 
Press          3697.7782 
Press          3635.6011 
Press          3696.3641 
Press          5472.4302 
Press          5085.7464 
Press          4112.9092 
Press          5925.8285 
Press          2592.1605 
Press          3191.9471 
Press          3506.2270 
Press          5645.0609 
Press          4273.1219 
Press          6810.3516 
Press          2982.6777 
Press          2223.2068 
Press          4028.0258 
Press          5105.4862 
Press          5196.8800 
Press          4600.3670 
Press          3827.5455 
Press          4875.8618 
Press          4445.1265 
Press          3256.9649 
Press          5736.7426 
Press          2706.6155 
Press          3458.0363 
Press          7296.3854 
Press          4860.1142 
Press          3926.2043 
Press          3964.4004 
Press          4243.0462 
Press          4308.7062 
Press          5097.5953 
Press          4382.9873 
Press          3954.7235 
Press          4445.0959 
Press          2980.1836 
Press          4339.2523 
Press          5156.0107 
Press          5551.9790 
Press          4493.1104 
Press          2963.3210 
Press          5432.2511 
Press          2595.5885 
Press          3703.5650 
Press          4115.0006 
Press          4579.2662 
Press          4832.1629 
Press          6164.6778 
Press          5123.5784 
Press          6352.7773 
Press          3924.8707 
Press          3925.7455 
Press          3477.1953 
Press          4624.7196 
Press          4589.1291 
Press          3158.0247 
Press          6109.0551 
Press          3310.4055 
Press          3903.7771 
Press          4775.9272 
Press          3858.1001 
Press          4124.8117 
Press          3173.9549 
Press          2908.1673 
Press          5849.6856 
Press          4705.9747 
Press          2859.3280 
Press          6437.6864 
Press          3050.2845 
Press          4573.7593 
Press          4634.6562 
Press          5106.8542 
Press          6106.9150 
Press          4662.3485 
Press          3338.3728 
Press          4460.4357 
Press          3405.7671 
Press          4895.9350 
Press          4434.0209 
Press          4898.6533 
Press          3713.9195 
Press          5894.6689 
Press          1869.2335 
Press          6439.1853 
Press          3807.5042 
Press          3063.6997 
Press          3441.8567 
Press          4101.0496 
Press          3937.5815 
Press          4693.2317 
Press          3821.7845 
Press          3219.1143 
Press          4394.0568 
Press          5563.6272 
Press          4049.0631 
Press          4648.7919 
Press          4612.7207 
Press          4559.9522 
Press          3728.4531 
Press          5800.6273 
Press          3179.2232 
Press          3762.8419 
Press          3185.8146 
Press          3852.0290 
Press          3767.8170 
Press          3565.3819 
Press          4759.1116 
Press          5844.6965 
Press          3041.3253 
Press          3962.9582 
Press          4058.5844 
Press          2193.9848 
Press          5531.2821 
Press          3286.0084 
Press          4404.1487 
Press          3453.5127 
Press          6003.7018 
Press          5641.5787 
Press           972.6019 
Press          4350.9360 
Press          5179.1924 
Press          3389.0782 
Press          5569.5148 
Press          4465.3643 
Press          2211.7575 
Press          5110.7953 
Press          5339.5848 
Press          4017.8323 
Press          2794.9897 
Press          3805.5865 
Press          4102.8335 
Press          2953.2423 
Press          5315.9401 
Press          4572.1549 
Press          3171.6127 
Press          5602.8349 
Press          4243.5385 
Press          3625.6165 
Press          2896.2615 
Press          5054.5189 
Press          2722.1737 
Press          4979.2270 
Press          4181.4396 
Press          3594.1956 
Press          5152.9690 
Press          4384.5110 
Press          3146.7136 
Press          4238.4081 
Press          3206.2315 
Press          4815.9812 
Press          5834.7317 
Press          4277.4874 
Press          3715.3646 
Press          4088.2591 
Press          4219.0380 
Press          4539.3035 
Press          2801.4889 
Press          3817.4168 
Press          4121.3654 
Press          4299.8662 
Press          4317.3510 
Press          3955.0690 
Press          2895.0880 
Press          7115.4117 
Press          2511.2194 
Press          4678.5856 
Press          3155.7110 
Press          3642.1764 
